NIC;TEX;HOU;FUE;FOO;ALC;TOB;CLO;DUR;TRA;SER;OGM;AGE;OCC;ECP;NOP;NGW
64.08;49.831;4.65;5.05;11.844;2.885;2.57;8.595;1.572;8.243;.646;3.776;30;7;2;2;83.016
311.095;208.796;19.216;7.775;19.085;.86;1.115;3.265;7.675;126.329;16.656;6.82;55;1;1;4;184.946
126.162;35.96;17.322;3.1;4.376;0;0;2.84;.12;2.119;3.348;2.735;36;2;1;3;0
70.57;68.22;4.506;2.935;14.262;13.213;6.208;7.919;3.8;.2;13.584;1.593;31;6;2;2;97.234
101.195;67.561;14.767;5.319;12.325;3.52;.261;11.2;4.402;3.735;6.223;5.809;45;7;2;4;114.204
43.46;32.099;7.17;2.378;7.806;0;2.976;3.145;3.458;.43;3.213;1.523;78;10;6;2;0
104.527;173.746;32.132;3.965;9.254;30.85;2.715;18.65;51.207;2.401;18.617;3.955;81;10;6;3;10
69.962;41.98;11.678;4.805;11.07;1.23;1.365;0;.121;4.074;4.046;3.591;64;4;10;2;0
87.423;131.669;15.944;18.868;17.274;0;6.3;6.45;26.35;32.871;3.967;3.645;39;2;1;5;16.19
36.235;22.246;11.363;.995;5.448;3.003;0;0;0;0;.539;.898;55;6;1;1;0
26.146;17.201;4.157;1.331;5.6;0;0;3;.577;.27;.928;1.338;75;10;6;1;0
18.7;15.31;6;1.049;4.295;.95;1.278;.36;0;.443;.25;.685;66;10;6;1;0
48.416;44.463;4.84;9.19;17.133;5.14;2.724;.5;.713;1.452;.95;1.821;29;7;10;8;0
98.191;70.969;6.79;1.612;24.322;9.38;6.225;7.5;.053;6.738;4.514;3.835;79;11;8;3;46.692
74.064;54.986;12.375;2.198;17.098;3.28;0;2.745;.11;9.259;2.398;5.523;52;6;2;4;95.949
107.54;208.688;10.252;1.279;26.521;.77;0;.5;108.569;26.617;30.172;4.008;48;3;2;4;135.335
58.733;46.117;9.702;3.459;11.508;2.235;0;5.015;.201;6.171;2.003;5.823;28;1;2;3;68.174
78.244;74.087;10.576;2.937;14.472;0;0;32.265;.366;6.875;3.362;3.234;32;6;2;3;93.9
39.842;13.239;4.543;.066;3.425;.19;0;0;0;2.229;2.786;0;47;7;2;1;55.41
41.045;33.365;3.245;.047;11.495;0;3.265;0;.3;11.663;2.725;.625;51;6;2;1;61.77
65.964;58.142;14.083;1.176;18.897;.6;0;3.665;3.522;3.05;6.895;6.254;53;1;2;3;71.094
60.561;59.083;7.74;2.261;21.681;5.15;4.753;1.883;.537;4.607;4.422;6.049;50;1;2;2;40.151
133.531;117.189;24.057;6;23.417;1.133;4.254;9.048;6.792;23.41;12.333;6.745;44;1;2;5;159.297
33.93;31.761;5.69;3.344;11.714;0;3.465;0;.096;.25;3.596;3.606;68;10;6;2;0
71.035;63.332;8.059;2.914;17.767;2;7.48;7.39;.41;9.447;2.587;5.278;38;6;2;4;79.79
35.61;90.844;7.953;3.692;4.205;.63;0;0;.07;38.92;25.674;9.7;56;4;2;1;13.847
111.112;89.037;17.273;5.246;17.436;3.2;1.74;5.745;1.727;25.302;7.958;3.41;35;2;2;5;128.093
54.633;54.946;5.364;3.945;21.237;0;2.951;2.635;.456;11.778;.881;5.699;34;6;1;7;0
29.783;37.112;20.268;1.98;5.608;.25;2.156;1.604;1.301;.05;2.364;1.531;75;10;6;2;0
133.613;125.684;9.941;3.923;17.69;.24;0;17.79;2.918;61.219;7.892;4.071;44;1;2;4;166.444
24.912;19.914;3.89;2.931;7.721;0;1.635;0;.16;0;1.129;2.448;67;10;6;2;0
160.921;105.47;12.353;4.373;21.714;1.06;0;7.105;3.16;21.613;25.809;8.283;44;1;2;6;171.395
22.94;21.153;5.825;4.464;4.324;3.29;0;0;1.385;0;.29;1.575;77;11;8;1;0
97.953;43.38;8.159;2.24;14.507;1.81;3.93;.455;.115;2.673;6.255;3.236;23;6;2;2;117.26
34.764;20.454;3.7;1.686;9.648;1.02;1.25;0;.038;.763;.934;1.415;66;5;3;2;15.778
33.566;22.241;5.495;3.271;11.685;0;0;0;.1;0;.581;1.109;78;10;6;2;0
97.581;157.991;11.177;4.154;11.223;0;0;.75;1.269;3.185;116.125;10.108;48;6;2;3;120.024
128.064;77.759;7.34;2.182;12.071;2.04;2.838;4.39;1.684;10.251;5.847;29.116;58;7;2;4;183.21
35.311;21.47;5.09;2.892;5.772;1.165;0;0;.038;4.733;.324;1.456;66;10;6;2;0
22.218;23.088;7.5;1;6.759;0;2.015;0;2.369;.76;1.106;1.579;22;7;10;2;0
65.917;60.555;8.713;1.948;17.802;3.955;2.985;3.18;1.143;7.385;4.023;9.421;59;6;2;3;97.766
40.305;35.32;7.21;2.338;12.995;.26;.695;1.01;.25;6.796;.82;2.946;29;9;2;4;48.033
78.814;75.77;4.412;6.84;15.03;2.09;0;6.66;.064;20.146;13.162;7.366;35;3;2;4;99.289
108.589;94.171;15.832;2.385;10.666;0;0;14.885;11.18;7.866;17.004;14.353;68;10;6;3;0
37.678;47.407;3.106;3.438;11.17;.95;1.308;4.028;14.973;3.878;2.445;2.111;38;7;2;3;42.35
71.641;62.417;5.18;5.75;18.743;4.85;5.14;5.99;2.037;1.094;4.611;9.022;54;6;2;3;90.565
33.571;46;5.28;3.15;10.653;1.41;0;1.251;.096;17.319;5.389;1.452;25;6;2;4;44.47
43.724;53.243;2.155;3.202;24.839;.188;0;0;.356;12.612;4.334;5.557;62;2;1;3;31.745
46.689;72.669;8.214;3.84;16.144;4.14;0;2.97;29.834;2.54;1.614;3.373;70;10;6;2;0
57.661;40.902;1.2;5.847;10.415;1.355;.321;0;4.75;3.518;3.716;9.78;48;1;2;3;53.862
36.466;32.942;5.277;4.238;12.439;2.155;0;2.25;.188;2.7;2.345;1.35;73;10;6;2;0
31.953;28.432;5.676;3.785;9.519;1.19;0;0;.318;.5;1.376;6.068;53;3;1;2;0
16.643;14.508;2.571;2.348;4.355;2.98;1.235;0;.019;.25;.05;.7;79;10;6;1;0
109.664;112.246;9.22;3.432;37.545;2.69;8.793;5.885;1.356;19.56;6.069;17.696;52;6;2;5;127.11
45.896;56.498;19.405;3.395;10.674;0;.095;0;6.383;8.304;.636;7.606;70;10;6;2;0
20.328;14.828;6.055;2.198;4.49;0;0;0;.21;0;.454;1.421;75;11;8;1;0
44.278;29.144;2.652;3.005;15.819;.42;.95;2.945;.271;.57;1.241;1.271;48;6;2;4;50.79
19.19;19.689;5.49;4.054;4.503;0;1.335;0;2.5;.17;.368;1.269;65;10;6;1;0
88.607;54.966;6.958;1.788;13.917;0;2.125;.48;.077;16.156;9.032;4.433;35;6;2;4;103.902
37.113;41.359;7.995;3.044;12.361;0;0;2.615;.749;3.534;6.394;4.667;72;10;6;2;0
27.012;28.581;6.29;3.168;7.198;.25;1.265;0;.359;4.359;1.929;3.763;57;8;10;2;0
30.412;36.863;2.258;1.575;11.312;3;3.045;3;.058;7.718;4.187;.71;63;6;2;1;38.8
53.299;46.453;5.816;1.829;8.572;.295;1.445;.6;2.08;13.247;2.486;10.083;24;7;2;2;66.391
54.896;67.854;23.297;10.178;13.052;0;0;0;6.331;6.953;4.88;3.163;43;6;2;2;68.924
63.467;98.523;4.37;4.36;23.639;3.575;3.535;14.085;2.617;30.927;5.582;5.833;34;7;2;3;84.92
43.776;23.666;3.486;4.556;3.006;5.735;3.939;0;.168;1.003;1.553;.22;36;3;3;1;29.769
59.948;111.351;32.005;3.505;16.651;0;4.417;5.21;25.36;18.711;.706;4.786;66;10;6;3;43.815
32.138;45.38;5.314;5.52;16.13;1.195;0;5.42;6.5;3.438;1.133;.73;70;10;6;2;0
41.282;22.501;5.99;3.576;8.743;0;0;0;.535;0;1.965;1.692;31;11;9;5;0
38.963;42.074;4.964;11.59;16.798;0;1.36;0;0;2.415;2.714;2.233;70;10;6;2;0
143.11;32.898;15;3.278;6.015;1.045;2.498;.075;1.275;2.4;.086;1.226;22;8;10;2;48.08
43.574;37.145;7.391;7.881;9.288;0;.3;0;5.753;2.984;1.578;1.97;46;6;2;2;44.186
31.785;21.071;1.91;4.05;12.114;0;.24;0;.15;0;1.254;1.353;41;6;10;3;0
42.695;45.048;2.644;4.75;18.073;5.19;5.105;.14;.621;5.395;.437;2.693;29;6;1;3;7.5
81.873;112.64;7.663;3.614;12.791;8.04;5.549;3.664;.615;57.752;11.313;1.639;51;6;1;3;43.121
83.448;67.148;8.712;1.108;21.511;1.995;0;.17;.752;26.478;4.372;2.05;64;6;1;3;58.981
91.282;106.035;16.66;2.063;19.153;1.5;3.299;10.18;22.414;7.974;11.535;11.257;41;2;2;4;117.301
135.602;84.996;11.072;9.897;25.09;.51;0;9.8;2.071;10.983;3.818;11.755;46;2;2;5;137.131
18.873;16.062;6.16;1.595;4.316;0;1.495;.085;.262;0;1.059;1.09;72;10;6;1;0
53.962;141.672;10.861;74.075;11.256;1.57;0;4.9;.089;27.003;2.64;9.278;64;10;7;2;0
42.684;33.988;6.804;2.24;6.661;3.035;0;0;1.125;5.308;7.852;.963;35;6;2;1;48.64
17.15;17.518;4.513;2.194;5.73;0;0;1.155;.1;0;1.441;2.385;86;11;8;1;0
20.981;22.608;6;4.644;7.057;0;0;.495;.055;1.73;2.129;.498;67;10;6;1;0
56;34.442;7.269;3.785;9.248;5.1;1.725;0;.423;1.125;3.401;2.366;65;10;6;2;0
42.641;30.788;4.512;1.144;9.892;.19;2.968;.125;7.635;0;2.849;1.473;30;7;3;3;7.5
50.978;38.89;5.808;4.5;15.738;.195;1.948;2.475;.1;3.274;3.671;1.181;32;6;10;6;10.2
105.352;115.213;6.24;6.449;25.106;17.135;4.804;2.402;38.404;3.855;5.809;5.009;33;6;2;6;142.47
42.228;69.318;2.625;4.546;19.177;0;2.209;9.72;0;20.039;5.326;5.676;50;6;2;5;40.38
29.535;22.797;5.845;3.985;10.641;0;.635;0;.019;.05;.623;.999;70;10;6;2;0
76.231;47.477;7.626;8.935;12.486;0;0;.175;1.144;1.225;10.083;5.803;70;11;8;3;0
32.087;24.073;8.761;.635;6.134;0;0;.375;.07;4.597;1.865;1.636;68;10;6;1;0
32.605;32.516;3.339;4.163;11.872;1.53;3.568;.175;.051;.65;4.473;2.695;71;10;6;2;0
19.619;21.981;4.578;10.313;5.123;0;.35;0;.038;0;1.179;.4;63;11;8;1;0
69.109;56.471;5.895;4.007;24.848;3.475;4.68;1.385;.68;5.734;2.925;2.842;45;6;2;6;70.14
92.178;102.47;8.055;4.276;17.715;.29;0;1.075;53.34;7.102;2.853;7.764;30;2;2;2;117.834
75.145;60.395;7.07;3.423;20.99;4.25;1.17;8.518;3.846;4.964;2.274;3.89;48;6;10;3;113.79
81.918;56.191;7.538;8.2;17.756;4.83;8.28;.45;0;2.905;2.526;3.706;55;6;1;2;0
96.821;76.433;10.069;4.513;18.19;.34;0;8.829;13.834;6.633;5.696;8.329;39;6;2;4;123.84
55.155;67.637;9.899;1.144;10.043;1.665;2.665;0;2.547;29.036;3.665;6.973;24;2;2;2;86.224
54.821;83.247;12.204;9.769;26.395;.8;6.03;7.15;.522;9.302;6.66;4.415;66;10;6;2;0
96.82;108.004;37.818;5.351;20.07;5.865;0;.06;8.505;21.154;3.405;5.776;38;4;2;4;94.5
68.363;61.003;5.39;2.953;9.241;0;0;8.054;3.473;27.76;2.234;1.898;33;6;2;2;92.384
55.574;52.408;5.76;2.991;11.848;0;4.778;6.475;9;3.247;2.249;6.06;52;6;1;2;42.021
50.129;39.395;.75;4.723;23.11;0;2.882;1.946;1.177;1.368;.474;2.965;42;5;2;5;36.75
61.67;44.607;7.61;2.347;13.284;6.385;3.28;4.157;.358;2.15;2.585;2.451;32;7;2;3;76.52
74.518;93.316;8.357;4.127;17.957;4.125;3.525;4.835;8.26;26.429;10.21;5.491;42;6;2;3;90.371
75.571;86.802;17.56;2.844;20.174;4.725;7.05;5.858;11.385;5.114;3.481;8.611;45;6;2;4;94.514
58.43;80.777;5.93;10.75;12.679;0;3.186;.248;3.675;12.403;25.574;6.332;38;7;2;4;68.98
44.192;34.547;10.145;3.548;9.709;0;1.02;0;4.938;3.365;1.312;.51;33;6;2;4;45
67.015;46.014;6.474;5.103;18.725;1.765;3.576;0;.825;.373;5.767;3.406;48;2;1;7;3.48
21.2;14.817;.64;1.984;8.261;0;2.6;.24;.208;0;.154;.73;76;10;6;2;0
20.69;17.196;5.59;2.234;6.971;0;0;1.42;.135;0;.383;.463;62;11;8;1;0
73.782;42.541;6.439;2.221;13.655;2.15;0;12.27;.397;1.355;1.767;2.287;45;8;2;3;75.42
69.293;78.05;4.76;1.739;15.62;5.43;1.955;0;.17;32.058;13.875;2.443;31;6;2;4;65.286
67.087;32.778;5.61;1.56;10.579;3.5;2.892;4.736;0;.42;.65;2.831;86;11;8;2;0
55.201;57.657;2.244;4.075;8.427;3.555;6.043;7.802;.051;21.321;3.094;1.045;84;10;6;2;50.096
51.694;64.553;2.009;2.506;19.223;2.375;2.38;18.49;.2;12.984;2.364;2.022;32;6;2;4;56.346
71.039;56.147;7.346;5.877;21.725;1.465;4.87;9.852;.75;.685;.154;3.423;31;8;10;10;0
25.413;38.464;2.782;18.864;8.01;0;.621;.84;.131;1.4;3.361;2.455;81;11;8;2;0
38.443;35.4;1.291;2.478;18.651;0;4.582;.14;2.875;.019;.857;4.507;23;8;2;5;32.96
14.903;29.621;2.873;1.538;7.697;1.19;0;7;.029;5.116;3.265;.913;75;10;6;1;0
55.854;54.315;7.202;3.462;8.032;7.138;0;0;.102;21.284;5.055;2.04;39;8;2;1;50.362
77.287;69.465;5.66;2.955;17.164;1.675;3.918;.21;.27;34.899;1.599;1.115;57;7;2;3;94.99
24.502;106.927;4.953;3.322;26.856;3.79;2.108;19.29;6.625;15.946;9.942;14.095;52;2;1;5;10
146.113;124.795;5.071;4.54;37.406;14.1;13.289;13.655;3.716;9.755;10.485;12.778;50;7;2;6;183.011
50.197;101.554;6.13;6.158;20.862;2.075;2.559;27.093;1.678;19.884;11.332;3.783;29;6;2;3;70.93
27.79;44.29;6.975;3.846;13.952;5.02;2.93;.27;0;8.84;1.027;1.43;40;6;2;1;40
85.637;70.754;6.939;3.46;25.006;4;0;2.11;10.346;4.986;6.837;7.07;49;6;2;4;117.76
35.208;44.863;7.49;1.322;11.439;4.301;8.23;4.795;.231;0;4.451;2.604;66;10;6;2;0
24.35;38.612;8.182;2.115;17.995;0;2.94;.76;0;1.22;2.834;2.566;26;11;9;2;0
104;93.313;10.235;1.846;22.756;11.09;9.473;7.725;6.435;3.395;16.251;4.107;39;6;2;7;113.79
76.208;55.857;7.985;4.58;9.693;5.325;1.613;4.552;2.513;9.542;4.4;5.654;25;4;2;2;98.598
33;26.319;7.394;2.761;11.005;0;0;0;2;0;2.446;.713;28;11;9;4;0
58.199;35.284;6.399;4.512;15.271;.33;5.267;0;0;.53;.59;2.385;73;7;3;3;46.3
81.66;75.078;10;0;14.962;8.135;2.825;1.75;.4;28.443;7.597;.966;27;1;2;2;130.435
27.303;38.614;10;0;6.012;2.98;2.183;0;3.587;9.996;2.196;1.66;20;2;2;1;38.483
98.825;53.208;9.184;2.961;13.266;1.75;1.9;7.795;.332;6.792;6.777;2.451;59;2;2;2;116.769
61.802;54.627;1;4.593;20.373;6.71;5.425;1.05;.096;5.779;7.302;2.299;56;6;2;3;85.933
34.165;31.12;5.084;.908;13.216;0;0;0;4.42;.29;3.842;3.36;80;10;6;2;0
34.259;26.213;6.25;2.434;8.082;1.13;4.765;0;0;1.49;.357;1.705;55;11;9;2;18.4
33.969;40.832;11.06;2.129;8.155;0;.78;12.35;.505;.71;4.183;.96;65;7;3;1;4.5
32.369;26.885;3.51;2.984;13.543;0;2.55;.2;.077;1.1;1.185;1.736;65;10;6;2;0
120.884;96.379;8.584;3.084;24.867;2.2;3.04;9.965;2.412;28.603;8.326;5.298;40;1;2;4;146.289
25.594;27.464;5.937;2.171;10.553;0;.623;0;1.892;1.5;1.881;2.907;81;10;6;2;0
17.43;22.424;.5;6.554;7.885;0;4.46;0;0;.9;1.62;.505;38;11;9;1;0
61.361;54.921;6.544;1.285;10.397;3.4;.791;1.495;.16;23.668;7.001;.18;42;6;2;1;81.01
77.483;56.772;7.945;3.7;17.176;2.66;4.261;8.615;1.972;3.859;3.935;2.649;44;2;2;4;89.027
55.93;50.08;8.505;1.917;12.39;.81;1.369;14.048;.235;2.86;2.964;4.982;33;4;2;4;61.487
49.477;45.482;7.219;1.355;11.728;2.22;3.04;12.4;2.018;1.795;2.031;1.676;29;6;2;4;39.93
95.898;45.326;13.664;1.928;7.764;0;4.4;0;.634;9.789;3.019;4.128;52;1;2;2;109.793
29.4;33.53;1.5;4.941;8.211;2.335;7.09;0;2.192;2.995;3.846;.42;64;11;8;2;0
83.153;102.066;5.367;1.528;17.212;7.415;6.284;22.65;15.659;10.21;13.402;2.339;49;4;2;3;120.688
25.87;20.574;.7;5.552;12.264;0;0;0;.019;0;.678;1.361;73;10;6;2;0
54.202;68.647;12.687;2.206;13.416;12.24;11.05;3.16;2.523;7.686;.569;3.11;56;7;2;2;70.29
66.175;46.777;4.505;1.154;19.609;1.725;0;.99;.821;10.801;4.534;2.638;28;6;2;2;88.95
137.325;104.531;1.94;2.332;31.104;28.655;14.144;7.75;.075;.199;10.511;7.821;50;11;9;6;136.15
40.531;39.313;4.086;1.586;15.202;6.8;3.177;2.639;.771;.5;2.405;2.147;40;7;2;4;47.6
36.481;59.846;6.786;2.715;18.193;1.365;0;18.96;.636;.665;2.68;7.846;24;6;2;4;46.14
45.268;34.679;2.912;2.266;13.277;2.079;5.566;2.583;.048;2.016;1.383;2.549;61;7;2;2;66.37
92.326;59.31;2.994;1.644;18.672;9.461;3.64;5.993;.648;5.183;5.987;5.088;64;11;9;2;70.576
15.29;22.93;3.296;0;3.329;11.648;1.724;0;0;2.259;.364;.31;43;6;1;1;0
49.158;32.041;1.47;1.93;6.394;.875;4.188;10.276;0;2.25;1.415;3.243;55;8;4;3;31.77
35.244;42.174;1.36;9.191;12.632;.775;6.097;.095;3.305;2.515;4.438;1.766;58;7;4;2;50.4
49.466;35.468;3.804;.963;13.183;3.2;0;0;5.378;3.212;1.371;4.357;30;6;2;4;62.64
40.055;39.194;1.55;4.182;22.49;0;0;.71;2.323;0;2.263;5.676;45;5;2;4;47.455
93.611;78.529;5.945;5.598;39.683;3.22;2.768;2.625;5.077;.145;6.122;7.346;55;4;2;3;97.139
39.507;37.875;7.525;8.583;12.843;.4;2.295;.36;.224;.805;3.207;1.633;66;7;3;2;16.815
55.88;79.2;5.34;2.379;21.557;1.415;4.93;11.305;20.48;3.22;3.038;5.536;62;6;2;4;58.06
53.281;48.019;4.89;2.378;14.477;6.975;4.535;3.245;1;3.739;1.804;4.976;41;6;10;4;63.09
17.806;21.341;3.104;2.088;7.531;0;0;4.385;.032;0;3.106;1.095;71;11;8;1;0
35.8;18.746;1.7;.871;8.295;2.825;1.82;0;.096;0;1.379;1.76;65;10;6;2;0
33.75;30.712;.52;4.273;10.222;0;0;2.125;.275;11.823;.354;1.12;29;0;10;4;0
91.936;69.686;6;3.368;20.55;10.869;11.152;.49;2.42;5.781;5.572;3.484;44;7;2;4;125.54
51.11;92.393;6.368;6.379;16.975;1.171;0;10.595;5.61;40.717;1.023;3.555;25;6;2;3;61.696
44.747;44.984;4.381;5.753;16.517;2.71;0;.92;2.115;2.38;5.314;4.894;38;7;2;2;27.38
38.409;42.173;4.046;2.045;17.64;.345;0;0;.557;8.657;4.682;4.201;41;6;3;3;18.91
46.787;39.198;4.053;4.518;13.26;.058;0;4.235;6.982;1.715;1.867;2.51;35;6;2;4;50.65
25.3;22.366;.8;1.221;9.464;2.56;2.448;0;1.948;.56;1.797;1.568;67;10;6;2;0
93.072;84.99;5.192;5.454;21.37;7.975;3.83;2.135;7.252;22.045;6.797;2.94;44;6;2;3;133.264
86.54;59.408;6.921;4.577;16.234;0;10.552;2.583;6.588;3.304;5.931;2.718;64;7;2;6;69.02
65.562;80.518;7.002;5.367;27.38;4.945;3.12;1.495;1.702;10.43;10.944;8.133;41;6;2;5;93.44
39.154;62.005;5.086;5.784;10.776;2;7.4;6.995;5.451;10.622;5.741;2.15;57;6;2;2;62.39
46.641;51.516;6.395;4.095;19.231;1.18;7.59;.753;2.875;2.105;1.516;5.776;23;8;2;3;75.46
43.414;35.589;4.906;2.89;9.217;0;1.95;3.485;.528;3.13;3.74;5.743;57;6;2;2;48.86
44.141;60.589;5.112;4.927;24.3;4.97;0;5.99;.727;9.415;2.728;2.42;29;7;2;4;52.881
55.839;68.994;5.543;8.195;21.727;9.96;9.28;2.165;.135;4.17;3.738;4.081;41;2;2;4;67.423
45.453;34.182;5.058;5.865;14.618;.28;0;1.78;.247;2.99;1.038;2.306;52;7;2;2;60.1
16.02;15.578;3.944;3.32;4.312;0;0;.3;0;.7;1.853;1.149;55;11;9;1;0
63.197;35.538;6.003;4.624;10.81;.57;0;.295;.101;6.043;1.819;5.273;34;6;2;4;77.31
33.191;35.684;5.112;2.728;4.511;8.24;4.19;5.065;.558;4.225;.28;.775;20;2;2;1;44.25
21.438;19.433;4.375;.665;4.869;0;1.365;1.9;.067;2.64;1.142;2.41;55;7;3;1;1.5
37.268;31.607;3.944;2.105;10.868;0;0;3;6.966;.36;2.978;1.386;65;4;2;1;34.3
76.184;80.616;5;.912;18.563;18.94;3.323;0;.52;29.659;1.566;2.133;35;3;2;1;110.561
37.431;30.467;2.447;1.917;16.159;0;3.323;0;.478;2.713;1.112;2.318;52;8;2;5;39.43
88.764;52.581;.496;5.245;18.051;.2;11.065;.125;14.38;2.164;.007;.848;44;7;10;7;25
93.446;87.137;3.47;6.243;36.995;9.47;0;.815;3.405;3.382;18.3;5.057;55;2;2;3;90.385
124.896;77.433;4.607;5.815;22.386;5.365;5.981;11;0;14.289;3.926;4.064;31;7;2;5;150.516
112.294;112.108;6.792;4.31;30.853;8.615;9.965;2.185;3.075;26.55;13.338;6.425;39;9;2;4;138.664
99.733;47.6;4.367;2.459;13.399;.52;0;3.2;8.663;7.039;5.163;2.79;53;8;2;4;125.82
37.982;45.089;3.347;1.073;6.967;0;0;24.45;0;1.29;6.589;1.373;75;7;3;2;11.192
69.146;62.567;14.273;3.077;11.928;.18;3.43;.365;.734;17.215;4.183;7.182;26;9;2;3;97.507
48.392;57.538;6.23;3.814;16.434;.75;3.803;7.5;8.139;9.897;.346;.625;28;9;2;4;60.51
56.082;66.163;6.23;6.76;17.841;7.03;6.438;.115;1.311;14.384;1.805;4.249;35;9;2;3;74.973
73.964;47.564;5;4.523;15.55;4.795;2.31;.765;.096;5.527;7.09;1.908;25;6;2;2;98.95
88.83;47.025;11.66;3.017;13.762;0;0;3.95;.23;3.869;7.782;2.755;55;3;3;2;59.694
150.997;96.631;16.792;5.964;15.459;0;0;11.285;8.35;6.591;15.075;17.115;39;2;2;4;188.423
32.291;37.859;12.022;0;14.12;0;0;6.23;.14;.094;3.988;1.265;64;1;2;2;29.936
70.561;55.184;11.014;2.113;13.854;0;.58;.44;1.899;20.864;2.815;1.605;37;3;2;4;80.943
45.785;35.505;13.133;4.162;8.488;0;0;.693;.077;1.25;4.168;3.534;52;7;3;2;22.6
81.424;123.201;12.898;4.188;7.762;1.5;6.076;5.708;74.758;5.872;2.769;1.67;28;1;2;2;90.409
114.88;109.382;8.031;6.563;19.859;26.03;7.827;26.445;0;5.799;6.01;2.818;62;7;2;7;97.68
23.172;22.417;4.144;2.397;4.951;.45;2.18;.15;3.716;.985;1.621;1.823;45;7;5;1;16
21.86;74.889;15.546;3.372;21.536;5.135;1.855;2.575;1.371;7.572;7.945;7.982;65;2;4;2;4.808
106.29;122.799;8.879;2.097;11.972;.375;0;0;.178;78.493;5.879;14.926;28;1;2;2;132.244
79.878;54.641;9.141;4.345;10.628;0;0;.79;1.203;16.128;8.453;3.953;37;3;2;2;88.212
111.177;101.609;14.77;3.692;25.31;19.79;4.648;0;21.73;5.35;3.908;2.411;20;6;2;4;154.634
30.055;20.644;3.692;.385;7.789;1.31;0;2.25;.019;.776;1.095;3.328;27;1;2;1;40.223
63.871;45.167;2.5;2.794;22.037;0;0;0;2.792;4.15;8.224;2.67;65;3;3;2;81.37
100.454;82.507;4.798;2.562;22.847;14.008;8.811;12.255;1.231;3.065;7.007;5.923;49;6;1;3;66.018
72.251;54.88;10.944;2.97;11.528;3.781;5.19;3.45;5.769;1.825;2.991;6.432;23;1;2;2;88.154
91.187;125.618;35.724;4.533;22.241;5.52;2.45;19.601;3.58;2.28;22.046;7.643;71;4;2;3;78.874
49.634;65.08;7.024;2.736;18.766;1.68;4.627;2.245;17.38;2.765;1.955;5.902;37;7;2;4;55.096
29.432;79.547;9.231;1.55;11.805;11.828;2.578;0;.296;2.046;5.723;34.49;20;11;9;2;0
29.326;53.089;9.231;1.55;10.721;11.768;3.465;.85;5.72;2.176;1.703;5.905;21;11;9;2;0
35.192;51.04;9.231;1.55;13.258;5.903;0;0;1.405;16.537;1.398;1.758;21;11;9;2;0
16.01;10.372;1.389;3.081;3.016;.075;0;0;.288;0;1.808;.715;64;10;6;1;0
30.512;29.877;1.021;2.076;15.553;1.65;3.23;0;0;0;3.614;2.733;76;10;6;2;0
54.002;56.11;1.487;2.262;14.382;2.725;1.73;2.12;.096;3.5;21.518;6.29;57;8;3;2;57.516
53.288;50.134;4.249;2.164;17.189;4.615;4.227;6.765;.096;5.016;2.511;3.302;25;1;2;4;70.92
62.94;61.345;3.812;4.274;13.638;24.285;5.374;.215;.058;3.685;4.119;1.885;55;5;10;2;54.92
28.47;31.51;4.569;4.043;9.52;0;2.73;1.282;.058;2.77;1.588;4.95;49;7;2;1;36.48
70.826;41.283;5.714;3.489;9.055;3.518;2.993;.37;.092;7.739;4.264;4.049;26;6;2;2;99.69
103.49;83.871;5.133;4.17;23.269;13.285;6.045;2.975;.077;13.973;9.41;5.534;42;6;2;6;122.49
27.134;41.287;9.109;1.581;10.249;0;0;10.275;.223;1.65;1.442;6.758;75;10;6;1;0
54.039;41.478;15.045;4.756;10.775;.82;.79;.11;.115;0;7.703;1.364;59;6;2;2;69.13
72.557;54.378;6.037;3.052;19.728;2.3;0;.516;.206;13.126;3.884;5.529;30;3;3;6;88.308
52.366;43.218;4.542;4.498;13.035;.99;4.274;0;8.888;0;3.691;3.3;57;6;2;2;78.586
18.414;15.307;1.878;3.618;4.989;0;0;.1;.08;0;1.344;3.298;77;11;8;1;0
79.83;72.686;5.325;2.258;8.707;0;1.42;30.875;.269;12.21;7.552;4.07;73;10;6;2;89.163
22.32;26.256;1.495;4.256;10.087;2.15;2.36;0;.607;1.15;2.696;1.455;66;10;6;2;0
27.365;29.16;6.969;4.262;11.133;0;2.718;0;.502;0;2.422;1.154;36;11;9;3;0
48.095;52.425;6.415;3.067;10.609;2.293;6.375;7.169;.096;9.573;5.848;.98;28;5;2;3;63.17
57.946;63.918;5.54;4.622;23.105;1.045;0;3.335;2.776;15.361;1.569;6.565;23;6;2;3;66
20.676;24.321;5.585;5.154;5.24;1.695;.852;.8;.368;.08;2.891;1.656;67;11;8;1;0
54.933;41.177;4.89;4.41;13.38;1.5;3.796;0;4.888;1;5.723;1.59;39;6;10;6;0
28.95;25.595;7.5;1.123;4.573;0;.176;1.345;7.195;2.42;.963;.3;18;11;9;2;0
40.115;31.993;6.75;5.813;8.349;0;1.53;0;3.293;1.37;3.105;1.783;45;11;9;2;0
72.823;62.445;8;4.962;24.33;2.01;2.19;3.835;.077;5.27;2.431;9.34;40;11;9;5;40
72.588;59.758;4.066;3.507;18.04;1.89;5.389;7.23;9.121;2.87;4.922;2.723;38;1;2;3;85.594
85.53;69.215;4.113;5.154;20.093;17.475;4.87;.575;.048;4.648;3.009;9.23;50;7;2;4;112.427
